0.69677273, Oakland
0.06677899, Ohio
1.432448256, Ohio_St
2.721702685, Oklahoma
0.868493743, Oklahoma_St
1.375542571, Old_Dominion
-0.3695674, Oral_Roberts
2.393043176, Oregon
1.235274611, Oregon_St
-0.978699505, Pacific
-0.790026951, Penn
0.78185212, Penn_St
0.563391418, Pepperdine
1.457529025, Pittsburgh
-0.081490173, Portland
-0.80341311, Portland_St
-1.82960897, Prairie_View
-1.80751015, Presbyterian
0.719280847, Princeton
1.833114875, Providence
2.153349572, Purdue
-0.985746044, Quinnipiac
-0.09150152, Radford
1.336507276, Rhode_Island
-0.833046666, Rice
1.029383465, Richmond
-0.521026007, Rider
-1.237658321, Robert_Morris
-0.870594534, Rutgers
-1.127708887, S_Carolina_St
0.880537982, S_Dakota_St
0.188546106, S_Illinois
-1.248200379, Sacred_Heart
0.054589976, Sam_Houston_St
-0.904239824, Samford
-0.546179739, San_Diego
1.754981959, San_Diego_St
-0.134689274, San_Francisco
-1.580775276, San_Jose_St
0.744988582, Santa_Barbara
-0.788021444, Santa_Clara
-1.816062538, Savannah_St
-1.193374965, SC_Upstate
-1.800112766, SE_Louisiana
-1.879605308, SE_Missouri_St
-0.881661871, Seattle
1.815058504, Seton_Hall
1.44738671, SF_Austin
0.20994884, Siena
2.665758282, SMU
-1.276737287, South_Alabama
1.769992363, South_Carolina
-0.569627026, South_Dakota
-0.888463206, South_Florida
-1.667034164, Southern_Miss
-0.808457418, Southern_Univ
-2.167738782, Southern_Utah
1.197152989, St_Bonaventure
-0.632155766, St_Francis_NY
-0.814317539, St_Francis_PA
0.317399958, St_John's
1.328033341, St_Joseph's_PA
-0.778104179, St_Louis
1.530986261, St_Mary's_CA
-0.257231319, St_Peter's
1.26859176, Stanford
-1.934608421, Stetson
0.588260804, Stony_Brook
1.584637573, Syracuse
0.321314932, TAM_C._Christi
0.734958591, TCU
1.131180889, Temple
0.822786252, Tennessee
-1.049062159, Tennessee_St
-0.373457444, Tennessee_Tech
1.999702744, Texas
2.082039051, Texas_A&M
-0.671364665, Texas_St
1.362944359, Texas_Tech
-0.171160304, TN_Martin
0.655896967, Toledo
-0.126537525, Towson
-1.395867298, Troy
-0.464877589, Tulane
1.504721758, Tulsa
-0.433454369, TX_Southern
0.775446161, UAB
